2017-12-06 19:08:47.600 [3776] LOG_ALARM -----------------  log4z thread started!   ---------------------------- log4z.cpp:1924
2017-12-06 19:08:47.605 [3776] LOG_ALARM logger id=0 key=Main name=Main path=./log/ level=0 display=true log4z.cpp:1934
2017-12-06 19:08:47.605 [6948] LOG_TRACE stream input *** LOGT LOGT LOGT LOGT ***  cctdlg.cpp:80
2017-12-06 19:08:47.605 [6948] LOG_DEBUG stream input *** LOGD LOGD LOGD LOGD ***  cctdlg.cpp:81
2017-12-06 19:08:47.605 [6948] LOG_INFO stream input *** LOGI LOGI LOGI LOGI ***  cctdlg.cpp:82
2017-12-06 19:08:47.605 [6948] LOG_WARN stream input *** LOGW LOGW LOGW LOGW ***  cctdlg.cpp:83
2017-12-06 19:08:47.605 [6948] LOG_ERROR stream input *** LOGE LOGE LOGE LOGE ***  cctdlg.cpp:84
2017-12-06 19:08:47.605 [6948] LOG_ALARM stream input *** LOGA LOGA LOGA LOGA ***  cctdlg.cpp:85
2017-12-06 19:08:47.605 [6948] LOG_FATAL stream input *** LOGF LOGF LOGF LOGF ***  cctdlg.cpp:86
2017-12-06 19:08:47.605 [6948] LOG_TRACE format input *** LOGFMTT *** 123456 *** cctdlg.cpp:87
2017-12-06 19:08:47.605 [6948] LOG_DEBUG format input *** LOGFMTD *** 123456 *** cctdlg.cpp:88
2017-12-06 19:08:47.605 [6948] LOG_INFO format input *** LOGFMTI *** 123456 *** cctdlg.cpp:89
2017-12-06 19:08:47.605 [6948] LOG_WARN format input *** LOGFMTW *** 123456 *** cctdlg.cpp:90
2017-12-06 19:08:47.605 [6948] LOG_ERROR format input *** LOGFMTE *** 123456 *** cctdlg.cpp:91
2017-12-06 19:08:47.605 [6948] LOG_ALARM format input *** LOGFMTA *** 123456 *** cctdlg.cpp:92
2017-12-06 19:08:47.605 [6948] LOG_FATAL format input *** LOGFMTF *** 123456 *** cctdlg.cpp:93
2017-12-06 19:08:47.605 [6948] LOG_ALARM main quit ... cctdlg.cpp:95
2017-12-06 19:08:47.668 [6948] LOG_TRACE CCCTDlg::udp_client_init cctdlg.cpp:611
2017-12-06 19:08:47.668 [5564] LOG_TRACE call_dev_mon_thread 
 devmon.cpp:6
2017-12-06 19:08:47.668 [5564] LOG_TRACE CDevMon::dev_mon_thread start
 devmon.cpp:29
2017-12-06 19:08:47.757 [6948] LOG_TRACE m_s32_volume=50 cctdlg.cpp:1180
2017-12-06 19:08:51.667 [6948] LOG_TRACE CCCTDlg::stopRecord cctdlg.cpp:583
2017-12-06 19:08:51.669 [6948] LOG_INFO wav in close err:5 cctdlg.cpp:593
2017-12-06 19:08:51.801 [6948] LOG_TRACE m_s32_volume=50 cctdlg.cpp:1180
2017-12-06 19:08:51.810 [6948] LOG_TRACE m_s32_volume=50 cctdlg.cpp:1180
2017-12-06 19:08:59.095 [6948] LOG_TRACE m_s32_volume=50 cctdlg.cpp:1180
2017-12-06 19:08:59.265 [6948] LOG_TRACE m_s32_volume=50 cctdlg.cpp:1180
2017-12-06 19:08:59.326 [6948] LOG_TRACE m_s32_volume=52 cctdlg.cpp:1180
2017-12-06 19:08:59.335 [6948] LOG_TRACE m_s32_volume=54 cctdlg.cpp:1180
2017-12-06 19:08:59.344 [6948] LOG_TRACE m_s32_volume=56 cctdlg.cpp:1180
2017-12-06 19:08:59.351 [6948] LOG_TRACE m_s32_volume=59 cctdlg.cpp:1180
2017-12-06 19:08:59.359 [6948] LOG_TRACE m_s32_volume=62 cctdlg.cpp:1180
2017-12-06 19:08:59.367 [6948] LOG_TRACE m_s32_volume=67 cctdlg.cpp:1180
2017-12-06 19:08:59.375 [6948] LOG_TRACE m_s32_volume=69 cctdlg.cpp:1180
2017-12-06 19:08:59.386 [6948] LOG_TRACE m_s32_volume=72 cctdlg.cpp:1180
2017-12-06 19:08:59.393 [6948] LOG_TRACE m_s32_volume=74 cctdlg.cpp:1180
2017-12-06 19:08:59.401 [6948] LOG_TRACE m_s32_volume=76 cctdlg.cpp:1180
2017-12-06 19:08:59.409 [6948] LOG_TRACE m_s32_volume=77 cctdlg.cpp:1180
2017-12-06 19:08:59.417 [6948] LOG_TRACE m_s32_volume=78 cctdlg.cpp:1180
2017-12-06 19:08:59.428 [6948] LOG_TRACE m_s32_volume=80 cctdlg.cpp:1180
2017-12-06 19:08:59.435 [6948] LOG_TRACE m_s32_volume=82 cctdlg.cpp:1180
2017-12-06 19:08:59.443 [6948] LOG_TRACE m_s32_volume=84 cctdlg.cpp:1180
2017-12-06 19:08:59.451 [6948] LOG_TRACE m_s32_volume=85 cctdlg.cpp:1180
2017-12-06 19:08:59.459 [6948] LOG_TRACE m_s32_volume=86 cctdlg.cpp:1180
2017-12-06 19:08:59.469 [6948] LOG_TRACE m_s32_volume=88 cctdlg.cpp:1180
2017-12-06 19:08:59.477 [6948] LOG_TRACE m_s32_volume=89 cctdlg.cpp:1180
2017-12-06 19:08:59.486 [6948] LOG_TRACE m_s32_volume=91 cctdlg.cpp:1180
2017-12-06 19:08:59.505 [6948] LOG_TRACE m_s32_volume=92 cctdlg.cpp:1180
2017-12-06 19:08:59.537 [6948] LOG_TRACE m_s32_volume=93 cctdlg.cpp:1180
2017-12-06 19:08:59.547 [6948] LOG_TRACE m_s32_volume=94 cctdlg.cpp:1180
2017-12-06 19:08:59.563 [6948] LOG_TRACE m_s32_volume=95 cctdlg.cpp:1180
2017-12-06 19:08:59.572 [6948] LOG_TRACE m_s32_volume=97 cctdlg.cpp:1180
2017-12-06 19:08:59.579 [6948] LOG_TRACE m_s32_volume=99 cctdlg.cpp:1180
2017-12-06 19:08:59.596 [6948] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-06 19:08:59.976 [6948] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-06 19:08:59.977 [6948] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-06 19:08:59.979 [6948] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-06 19:09:01.438 [6948] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-06 19:09:10.779 [6948] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-06 19:11:16.856 [6948] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-06 19:11:16.862 [6948] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-06 19:11:17.447 [6948] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-06 19:11:17.549 [6948] LOG_TRACE m_s32_volume=100 cctdlg.cpp:1180
2017-12-06 19:11:17.669 [6948] LOG_TRACE m_s32_volume=99 cctdlg.cpp:1180
